W,I,J,K,LAT,LON,ALT_MSL_GPS,ALT_BARO,BARO,ACCELX,ACCELY,ACCELZ,GYROX,GYROY,GYROZ,MAGX,MAGY,MAGZ,Time
0.01,0.14,-0.60,-0.79,0.0000,0.0000,0.00,89.03,1002.60,0.22,-0.79,-0.37,-39.35,24.54,12.27,134731.00,134185.00,136989.00,1615075840
0.01,0.14,-0.58,-0.80,0.0000,0.0000,0.00,88.92,1002.61,0.22,-0.87,-0.40,-21.86,22.19,11.66,134726.00,134165.00,136946.00,1615075840
0.01,0.15,-0.57,-0.81,0.0000,0.0000,0.00,88.92,1002.61,0.28,-0.85,-0.40,-26.27,18.73,11.95,134732.00,134123.00,136897.00,1615075840
0.01,0.15,-0.56,-0.82,0.0000,0.0000,0.00,89.39,1002.56,0.26,-0.80,-0.42,-9.18,4.74,17.33,134745.00,134128.00,136884.00,1615075840
0.01,0.14,-0.55,-0.82,0.0000,0.0000,0.00,89.39,1002.56,0.22,-0.86,-0.44,9.98,-3.88,12.26,134763.00,134133.00,136890.00,1615075840
0.01,0.14,-0.55,-0.82,0.0000,0.0000,0.00,89.49,1002.55,0.20,-0.73,-0.38,24.67,-5.86,14.59,134779.00,134182.00,136937.00,1615075840
0.01,0.14,-0.55,-0.82,0.0000,0.0000,0.00,89.49,1002.55,0.22,-0.82,-0.38,47.97,-8.13,15.10,134803.00,134267.00,137014.00,1615075840
0.01,0.13,-0.56,-0.82,0.0000,0.0000,0.00,89.50,1002.54,0.20,-0.86,-0.32,46.40,-8.67,12.23,134816.00,134333.00,137079.00,1615075840
0.00,0.13,-0.57,-0.81,0.0000,0.0000,0.00,89.50,1002.54,0.19,-0.79,-0.30,64.39,-9.19,5.53,134832.00,134442.00,137199.00,1615075840
0.00,0.13,-0.58,-0.80,0.0000,0.0000,0.00,89.50,1002.54,0.22,-0.93,-0.34,81.01,-10.06,0.36,134847.00,134553.00,137321.00,1615075840
-0.00,0.12,-0.60,-0.79,0.0000,0.0000,0.00,89.37,1002.56,0.14,-0.91,-0.22,81.19,-16.52,-4.88,134847.00,134689.00,137474.00,1615075840
-0.01,0.11,-0.62,-0.78,0.0000,0.0000,0.00,89.37,1002.56,0.17,-0.97,-0.20,132.04,-20.25,10.76,134880.00,134874.00,137693.00,1615075840
-0.01,0.10,-0.64,-0.76,0.0000,0.0000,0.00,89.55,1002.54,0.11,-1.02,-0.07,92.70,-15.67,-1.16,134875.00,134986.00,137865.00,1615075840
-0.01,0.10,-0.67,-0.73,0.0000,0.0000,0.00,89.55,1002.54,0.11,-0.82,0.03,131.22,-15.75,15.42,134898.00,135158.00,138117.00,1615075840
-0.01,0.09,-0.69,-0.72,0.0000,0.0000,0.00,89.19,1002.58,0.15,-1.28,-0.03,76.68,-3.82,3.51,134907.00,135237.00,138292.00,1615075840
-0.01,0.09,-0.72,-0.69,0.0000,0.0000,0.00,89.19,1002.58,0.11,-0.67,0.16,115.47,-6.38,32.33,134952.00,135346.00,138495.00,1615075840
-0.01,0.08,-0.74,-0.67,0.0000,0.0000,0.00,89.19,1002.58,0.16,-1.02,0.09,165.39,-9.82,46.80,134989.00,135482.00,138785.00,1615075841
-0.01,0.07,-0.76,-0.64,0.0000,0.0000,0.00,89.80,1002.51,0.00,-1.07,0.27,109.45,-12.85,16.97,135024.00,135576.00,139030.00,1615075841
-0.01,0.06,-0.79,-0.61,0.0000,0.0000,0.00,89.80,1002.51,0.10,-0.89,0.32,141.82,-6.85,33.77,135076.00,135658.00,139318.00,1615075841
-0.01,0.06,-0.81,-0.58,0.0000,0.0000,0.00,89.68,1002.52,0.05,-0.90,0.44,135.63,-10.15,30.65,135103.00,135710.00,139582.00,1615075841
-0.00,0.05,-0.84,-0.55,0.0000,0.0000,0.00,89.68,1002.52,0.04,-0.86,0.46,148.00,-8.46,27.94,135133.00,135747.00,139857.00,1615075841
-0.00,0.04,-0.86,-0.51,0.0000,0.0000,0.00,89.41,1002.56,0.03,-0.83,0.57,168.42,-4.84,21.53,135169.00,135751.00,140179.00,1615075841
-0.00,0.04,-0.88,-0.47,0.0000,0.0000,0.00,89.41,1002.56,0.03,-0.80,0.62,141.56,-1.98,18.51,135192.00,135748.00,140439.00,1615075841
0.00,0.03,-0.90,-0.43,0.0000,0.0000,0.00,89.43,1002.55,-0.01,-0.67,0.72,141.66,-8.82,23.00,135220.00,135718.00,140686.00,1615075841
0.00,0.03,-0.92,-0.40,0.0000,0.0000,0.00,89.43,1002.55,-0.01,-0.71,0.74,141.25,-8.16,22.25,135237.00,135652.00,140929.00,1615075841
0.00,0.02,-0.93,-0.36,0.0000,0.0000,0.00,89.43,1002.55,0.00,-0.54,0.83,148.85,-3.83,11.34,135265.00,135574.00,141156.00,1615075841
0.00,0.02,-0.95,-0.32,0.0000,0.0000,0.00,89.29,1002.57,-0.01,-0.59,0.86,151.84,-12.79,26.11,135279.00,135447.00,141346.00,1615075841
0.00,0.01,-0.96,-0.28,0.0000,0.0000,0.00,89.29,1002.57,-0.03,-0.44,0.92,140.42,-6.99,17.11,135301.00,135280.00,141539.00,1615075841
0.01,0.01,-0.97,-0.25,0.0000,0.0000,0.00,89.98,1002.49,-0.03,-0.41,0.94,116.94,-5.71,9.70,135305.00,135138.00,141687.00,1615075841
0.01,0.00,-0.98,-0.21,0.0000,0.0000,0.00,89.98,1002.49,-0.02,-0.27,0.99,114.33,-2.35,16.97,135319.00,134959.00,141809.00,1615075841
0.00,-0.00,-0.99,-0.17,0.0000,0.0000,0.00,89.47,1002.55,0.01,-0.20,1.02,111.74,2.04,16.12,135341.00,134800.00,141895.00,1615075841
0.01,-0.01,-0.99,-0.14,0.0000,0.0000,0.00,89.47,1002.55,-0.02,-0.20,1.04,90.45,8.10,15.74,135368.00,134622.00,141948.00,1615075841
0.01,-0.01,-0.99,-0.11,0.0000,0.0000,0.00,89.33,1002.56,-0.05,-0.06,1.10,44.90,9.91,17.07,135401.00,134487.00,141974.00,1615075841
0.01,-0.01,-0.99,-0.10,0.0000,0.0000,0.00,89.33,1002.56,0.02,-0.14,0.95,16.63,13.12,7.36,135426.00,134456.00,141994.00,1615075841
0.01,-0.01,-1.00,-0.09,0.0000,0.0000,0.00,89.78,1002.51,-0.02,-0.03,0.99,4.55,12.81,1.56,135444.00,134437.00,141991.00,1615075841
0.01,-0.02,-1.00,-0.08,0.0000,0.0000,0.00,89.78,1002.51,-0.01,-0.04,0.98,6.44,15.46,-1.70,135456.00,134423.00,141988.00,1615075841
0.02,-0.01,-1.00,-0.06,0.0000,0.0000,0.00,89.30,1002.57,-0.06,0.00,1.01,-2.75,8.06,-5.69,135460.00,134432.00,141984.00,1615075841
0.02,-0.01,-1.00,-0.05,0.0000,0.0000,0.00,89.30,1002.57,-0.06,-0.02,1.02,0.89,9.32,-7.68,135480.00,134414.00,141975.00,1615075841
0.02,-0.01,-1.00,-0.05,0.0000,0.0000,0.00,89.30,1002.57,-0.07,-0.03,1.01,2.83,8.03,-1.70,135482.00,134428.00,141984.00,1615075841
0.03,-0.00,-1.00,-0.04,0.0000,0.0000,0.00,88.85,1002.62,-0.08,-0.02,0.98,2.40,8.43,-0.95,135486.00,134420.00,141977.00,1615075841
0.03,-0.01,-1.00,-0.03,0.0000,0.0000,0.00,88.85,1002.62,-0.04,0.02,0.98,7.04,2.85,0.10,135497.00,134414.00,141989.00,1615075841
0.03,-0.00,-1.00,-0.02,0.0000,0.0000,0.00,89.39,1002.56,-0.07,0.01,0.99,13.30,-2.98,0.65,135489.00,134376.00,141984.00,1615075841
0.03,-0.01,-1.00,-0.02,0.0000,0.0000,0.00,89.39,1002.56,-0.06,-0.05,0.96,13.99,-2.74,2.13,135488.00,134370.00,142004.00,1615075841
0.03,-0.00,-1.00,-0.02,0.0000,0.0000,0.00,89.02,1002.60,-0.10,0.03,1.02,-2.44,-1.95,-6.65,135481.00,134385.00,141998.00,1615075842
0.03,0.00,-1.00,-0.01,0.0000,0.0000,0.00,89.02,1002.60,-0.06,-0.01,1.00,3.61,-2.00,-11.94,135476.00,134389.00,142034.00,1615075842
0.03,0.00,-1.00,-0.01,0.0000,0.0000,0.00,89.10,1002.59,-0.08,-0.03,1.04,4.50,-1.32,-12.12,135467.00,134393.00,142037.00,1615075842
0.03,0.01,-1.00,-0.02,0.0000,0.0000,0.00,89.10,1002.59,-0.05,-0.06,1.02,-12.00,-2.57,-11.95,135457.00,134436.00,142060.00,1615075842
0.03,0.01,-1.00,-0.02,0.0000,0.0000,0.00,89.10,1002.59,-0.06,0.00,1.03,-7.17,-0.85,-19.43,135446.00,134463.00,142056.00,1615075842
0.03,0.01,-1.00,-0.01,0.0000,0.0000,0.00,89.14,1002.59,-0.09,-0.00,1.05,0.61,-3.86,-6.13,135441.00,134443.00,142070.00,1615075842
0.03,0.01,-1.00,-0.01,0.0000,0.0000,0.00,89.14,1002.59,-0.09,-0.05,1.02,0.87,-2.05,-0.18,135427.00,134444.00,142052.00,1615075842
0.03,0.02,-1.00,-0.01,0.0000,0.0000,0.00,88.89,1002.62,-0.08,-0.01,1.02,-4.80,-2.38,-7.22,135420.00,134441.00,142061.00,1615075842
0.03,0.02,-1.00,-0.01,0.0000,0.0000,0.00,88.89,1002.62,-0.07,-0.01,0.99,4.59,-1.59,-6.51,135422.00,134432.00,142067.00,1615075842
0.03,0.02,-1.00,-0.01,0.0000,0.0000,0.00,89.04,1002.60,-0.08,-0.02,1.00,5.56,-2.30,-3.15,135420.00,134423.00,142049.00,1615075842
0.03,0.02,-1.00,-0.01,0.0000,0.0000,0.00,89.04,1002.60,-0.05,-0.04,1.01,3.94,1.35,-5.97,135412.00,134420.00,142074.00,1615075842
0.04,0.02,-1.00,-0.01,0.0000,0.0000,0.00,89.16,1002.58,-0.10,-0.01,1.02,5.02,3.01,-6.75,135413.00,134412.00,142089.00,1615075842
0.05,0.02,-1.00,-0.02,0.0000,0.0000,0.00,89.16,1002.58,-0.17,-0.18,1.01,29.44,14.72,30.08,135438.00,134361.00,142051.00,1615075842
0.05,0.02,-1.00,-0.02,0.0000,0.0000,0.00,89.16,1002.58,-0.06,-0.09,0.99,6.40,15.79,19.64,135448.00,134396.00,142033.00,1615075842
0.05,0.02,-1.00,-0.02,0.0000,0.0000,0.00,89.05,1002.60,-0.06,-0.04,1.01,-2.41,8.21,1.12,135466.00,134407.00,142034.00,1615075842
0.05,0.02,-1.00,-0.01,0.0000,0.0000,0.00,89.05,1002.60,-0.08,0.05,1.01,-0.51,7.32,-23.36,135462.00,134417.00,142037.00,1615075842
0.05,0.02,-1.00,-0.01,0.0000,0.0000,0.00,89.33,1002.56,-0.07,-0.04,0.99,1.72,10.15,-11.63,135458.00,134410.00,142030.00,1615075842
0.04,0.02,-1.00,-0.01,0.0000,0.0000,0.00,89.33,1002.56,-0.04,-0.02,0.97,-5.75,9.19,-12.92,135448.00,134428.00,142035.00,1615075842
0.05,0.03,-1.00,-0.01,0.0000,0.0000,0.00,89.12,1002.59,-0.19,0.01,1.04,18.80,-8.26,-7.56,135427.00,134388.00,142021.00,1615075842
0.03,0.03,-1.00,0.03,0.0000,0.0000,0.00,89.12,1002.59,0.01,0.08,1.12,142.50,-45.88,-5.28,135346.00,134150.00,141936.00,1615075842
0.02,0.03,-1.00,-0.00,0.0000,0.0000,0.00,89.12,1002.59,-0.11,0.02,1.12,-127.58,-59.38,11.67,135333.00,134296.00,141924.00,1615075842
0.01,0.02,-1.00,-0.03,0.0000,0.0000,0.00,89.36,1002.56,-0.01,-0.18,1.00,-83.85,-44.72,16.19,135356.00,134588.00,141948.00,1615075842
0.01,0.03,-1.00,-0.05,0.0000,0.0000,0.00,89.36,1002.56,0.04,-0.02,0.93,-133.22,-9.19,-33.23,135363.00,134859.00,141935.00,1615075842
0.01,0.03,-1.00,-0.09,0.0000,0.0000,0.00,89.23,1002.58,0.02,-0.17,0.80,-136.66,6.12,-20.69,135368.00,135128.00,141851.00,1615075842
0.01,0.04,-0.99,-0.12,0.0000,0.0000,0.00,89.23,1002.58,-0.01,-0.19,0.82,-168.70,19.61,-18.24,135367.00,135399.00,141705.00,1615075842
0.02,0.04,-0.99,-0.16,0.0000,0.0000,0.00,89.00,1002.60,-0.06,-0.43,1.14,-144.76,12.90,-20.45,135360.00,135524.00,141582.00,1615075842
0.02,0.05,-0.98,-0.17,0.0000,0.0000,0.00,89.00,1002.60,-0.06,-0.43,0.98,-38.83,-1.68,-25.90,135332.00,135571.00,141550.00,1615075842
0.02,0.05,-0.99,-0.16,0.0000,0.0000,0.00,89.14,1002.59,-0.05,-0.30,1.00,30.27,-7.28,-14.09,135316.00,135536.00,141585.00,1615075842
0.02,0.05,-0.99,-0.16,0.0000,0.0000,0.00,89.14,1002.59,-0.03,-0.50,1.07,41.59,-3.04,-6.53,135287.00,135457.00,141671.00,1615075842
-0.00,0.06,-0.99,-0.15,0.0000,0.0000,0.00,89.14,1002.59,0.14,-0.30,0.85,73.17,-26.47,-24.40,135246.00,135366.00,141750.00,1615075843
-0.01,0.06,-0.99,-0.14,0.0000,0.0000,0.00,89.53,1002.54,0.09,-0.31,0.98,60.83,-13.01,-17.98,135223.00,135274.00,141815.00,1615075843
-0.02,0.07,-0.99,-0.13,0.0000,0.0000,0.00,89.53,1002.54,0.12,-0.23,0.77,58.95,2.27,-6.47,135210.00,135197.00,141857.00,1615075843
-0.02,0.07,-0.99,-0.12,0.0000,0.0000,0.00,89.24,1002.58,0.11,-0.20,0.93,58.60,15.61,-3.32,135220.00,135114.00,141888.00,1615075843
-0.03,0.07,-0.99,-0.10,0.0000,0.0000,0.00,89.24,1002.58,0.09,-0.20,1.05,88.84,-19.37,-8.58,135206.00,134936.00,141970.00,1615075843
-0.04,0.07,-0.99,-0.07,0.0000,0.0000,0.00,89.15,1002.59,0.10,-0.15,1.05,148.19,-19.62,9.02,135185.00,134669.00,142024.00,1615075843
-0.05,0.06,-1.00,-0.01,0.0000,0.0000,0.00,89.15,1002.59,0.13,0.10,1.08,212.22,-36.19,26.95,135164.00,134280.00,142069.00,1615075843
-0.05,0.05,-1.00,0.04,0.0000,0.0000,0.00,89.15,1002.59,-0.02,0.03,1.11,250.07,-45.56,38.80,135138.00,133825.00,142027.00,1615075843
-0.07,0.05,-0.99,0.09,0.0000,0.0000,0.00,89.06,1002.60,0.18,0.20,1.04,250.13,-43.62,4.83,135084.00,133248.00,141883.00,1615075843
-0.09,0.05,-0.98,0.16,0.0000,0.0000,0.00,89.06,1002.60,0.21,0.43,0.90,250.13,-56.15,7.73,135007.00,132611.00,141615.00,1615075843
-0.10,0.04,-0.97,0.22,0.0000,0.0000,0.00,89.03,1002.60,0.10,0.52,0.81,250.13,-61.45,32.29,134953.00,132078.00,141287.00,1615075843
-0.12,0.04,-0.95,0.28,0.0000,0.0000,0.00,89.03,1002.60,0.29,0.73,0.87,250.13,-43.28,8.73,134887.00,131452.00,140822.00,1615075843
-0.14,0.03,-0.93,0.34,0.0000,0.0000,0.00,89.47,1002.55,0.18,0.60,0.50,250.13,-77.54,46.28,134779.00,130914.00,140265.00,1615075843
-0.16,0.02,-0.90,0.40,0.0000,0.0000,0.00,89.47,1002.55,0.20,0.51,0.38,250.13,-64.40,16.52,134741.00,130575.00,139854.00,1615075843
-0.18,0.02,-0.87,0.47,0.0000,0.0000,0.00,89.47,1002.55,0.31,0.92,0.17,203.61,-41.57,-4.69,134705.00,130266.00,139412.00,1615075843
-0.19,0.03,-0.83,0.53,0.0000,0.0000,0.00,89.15,1002.59,0.17,0.93,0.18,250.13,-41.27,36.39,134645.00,129979.00,138903.00,1615075843
-0.20,0.00,-0.78,0.59,0.0000,0.0000,0.00,89.15,1002.59,0.35,0.83,-0.08,204.79,-49.44,8.16,134606.00,129789.00,138442.00,1615075843
-0.22,-0.00,-0.73,0.65,0.0000,0.0000,0.00,89.35,1002.56,0.29,1.00,-0.22,249.61,-37.23,34.39,134546.00,129635.00,137927.00,1615075843
-0.23,-0.05,-0.67,0.71,0.0000,0.0000,0.00,89.35,1002.56,0.42,0.67,-0.38,250.13,-34.39,42.97,134481.00,129550.00,137371.00,1615075843
-0.24,-0.06,-0.61,0.76,0.0000,0.0000,0.00,89.46,1002.55,0.36,0.65,-0.55,212.94,-20.26,-1.82,134479.00,129576.00,136906.00,1615075843
-0.25,-0.08,-0.55,0.79,0.0000,0.0000,0.00,89.46,1002.55,0.41,0.63,-0.58,183.98,-22.48,7.02,134477.00,129627.00,136570.00,1615075843
-0.26,-0.09,-0.48,0.83,0.0000,0.0000,0.00,89.42,1002.55,0.34,0.45,-0.71,235.57,-43.74,-6.53,134491.00,129754.00,136235.00,1615075843
-0.27,-0.08,-0.42,0.86,0.0000,0.0000,0.00,89.42,1002.55,0.31,0.47,-0.82,176.62,-36.34,0.63,134528.00,129920.00,135973.00,1615075843
-0.28,-0.08,-0.36,0.89,0.0000,0.0000,0.00,89.73,1002.52,0.31,0.29,-0.94,168.08,-53.89,-6.85,134581.00,130093.00,135781.00,1615075843
-0.28,-0.08,-0.31,0.91,0.0000,0.0000,0.00,89.73,1002.52,0.26,0.22,-0.82,135.96,-51.76,-15.20,134633.00,130288.00,135632.00,1615075843
-0.30,-0.08,-0.25,0.92,0.0000,0.0000,0.00,89.57,1002.54,0.23,0.15,-0.94,115.80,-55.02,4.76,134703.00,130446.00,135520.00,1615075843
-0.29,-0.08,-0.20,0.93,0.0000,0.0000,0.00,89.57,1002.54,0.21,0.02,-0.95,127.93,-59.77,-25.77,134771.00,130606.00,135441.00,1615075843
-0.30,-0.07,-0.15,0.94,0.0000,0.0000,0.00,89.63,1002.53,0.13,-0.04,-0.96,98.40,-63.43,-20.06,134853.00,130763.00,135388.00,1615075844
-0.30,-0.06,-0.11,0.95,0.0000,0.0000,0.00,89.63,1002.53,0.12,-0.03,-0.99,104.87,-63.56,-17.35,134930.00,130910.00,135346.00,1615075844
-0.30,-0.06,-0.07,0.95,0.0000,0.0000,0.00,89.25,1002.57,0.13,-0.11,-1.14,80.59,-57.98,-14.14,134996.00,130995.00,135311.00,1615075844
-0.30,-0.05,-0.04,0.95,0.0000,0.0000,0.00,89.25,1002.57,0.05,-0.12,-1.06,29.05,-37.41,-11.28,135057.00,131067.00,135306.00,1615075844
-0.31,-0.04,-0.03,0.95,0.0000,0.0000,0.00,89.25,1002.57,0.05,-0.12,-1.11,11.83,-27.97,-4.98,135080.00,131063.00,135306.00,1615075844
-0.31,-0.03,-0.02,0.95,0.0000,0.0000,0.00,89.55,1002.54,0.04,-0.11,-1.16,-31.04,-14.02,-0.00,135098.00,131025.00,135299.00,1615075844
-0.31,-0.03,-0.02,0.95,0.0000,0.0000,0.00,89.55,1002.54,0.06,-0.08,-1.10,-61.72,1.14,5.30,135098.00,130889.00,135316.00,1615075844
-0.32,-0.02,-0.05,0.95,0.0000,0.0000,0.00,89.20,1002.58,0.01,-0.10,-1.18,-202.78,21.58,5.78,135068.00,130575.00,135364.00,1615075844
-0.32,-0.01,-0.10,0.94,0.0000,0.0000,0.00,89.20,1002.58,0.06,0.20,-1.12,-204.39,31.95,3.64,135032.00,130288.00,135484.00,1615075844
-0.32,-0.00,-0.14,0.94,0.0000,0.0000,0.00,89.30,1002.57,0.05,0.14,-1.06,-249.85,49.03,12.14,134987.00,129947.00,135718.00,1615075844
-0.33,0.01,-0.20,0.92,0.0000,0.0000,0.00,89.30,1002.57,0.03,0.39,-0.87,-249.85,80.90,2.84,134933.00,129638.00,136138.00,1615075844
-0.33,0.02,-0.26,0.91,0.0000,0.0000,0.00,89.30,1002.57,0.13,0.64,-0.75,-218.47,53.01,0.28,134903.00,129520.00,136460.00,1615075844
-0.33,0.03,-0.32,0.89,0.0000,0.0000,0.00,89.38,1002.56,0.15,0.64,-0.75,-234.08,55.52,13.15,134868.00,129446.00,136857.00,1615075844
-0.33,0.04,-0.38,0.86,0.0000,0.0000,0.00,89.38,1002.56,0.20,0.71,-0.54,-249.85,61.53,22.10,134828.00,129464.00,137385.00,1615075844
-0.32,0.05,-0.45,0.83,0.0000,0.0000,0.00,89.44,1002.55,0.22,0.88,-0.44,-239.74,58.46,15.68,134809.00,129545.00,137849.00,1615075844
-0.31,0.05,-0.51,0.80,0.0000,0.0000,0.00,89.44,1002.55,0.27,0.84,-0.30,-236.41,56.79,20.81,134789.00,129689.00,138312.00,1615075844
-0.31,0.05,-0.57,0.76,0.0000,0.0000,0.00,89.30,1002.57,0.30,0.84,-0.21,-249.85,56.46,24.94,134777.00,129921.00,138815.00,1615075844
-0.30,0.06,-0.63,0.72,0.0000,0.0000,0.00,89.30,1002.57,0.29,0.93,0.04,-230.47,63.26,32.55,134767.00,130176.00,139277.00,1615075844
-0.28,0.06,-0.68,0.67,0.0000,0.0000,0.00,89.72,1002.52,0.26,0.84,0.17,-201.77,51.18,19.34,134788.00,130437.00,139644.00,1615075844
-0.27,0.07,-0.73,0.63,0.0000,0.0000,0.00,89.72,1002.52,0.24,0.79,0.23,-206.35,48.43,9.02,134802.00,130753.00,140063.00,1615075844
-0.26,0.07,-0.77,0.57,0.0000,0.0000,0.00,89.72,1002.52,0.34,0.76,0.34,-230.73,56.75,2.59,134864.00,131116.00,140480.00,1615075844
-0.23,0.07,-0.82,0.52,0.0000,0.0000,0.00,89.35,1002.56,0.24,0.79,0.64,-203.44,50.58,0.89,134918.00,131507.00,140828.00,1615075844
-0.21,0.08,-0.85,0.47,0.0000,0.0000,0.00,89.35,1002.56,0.23,0.63,0.56,-195.85,49.73,7.49,134964.00,131873.00,141128.00,1615075844
-0.19,0.08,-0.89,0.41,0.0000,0.0000,0.00,89.56,1002.54,0.18,0.58,0.79,-200.47,57.88,10.29,135039.00,132369.00,141448.00,1615075844
-0.19,0.08,-0.91,0.36,0.0000,0.0000,0.00,89.56,1002.54,0.36,0.51,0.75,-163.21,57.95,25.46,135116.00,132759.00,141664.00,1615075844
-0.15,0.06,-0.94,0.31,0.0000,0.0000,0.00,89.52,1002.54,0.08,0.36,0.91,-150.57,53.28,45.64,135192.00,133124.00,141822.00,1615075844
-0.13,0.05,-0.96,0.26,0.0000,0.0000,0.00,89.52,1002.54,0.11,0.29,0.85,-143.45,62.07,53.84,135263.00,133405.00,141918.00,1615075844
-0.10,0.03,-0.97,0.21,0.0000,0.0000,0.00,89.85,1002.50,0.00,0.06,0.83,-118.46,59.40,61.90,135352.00,133607.00,141991.00,1615075844
