AccelX,AccelY,AccelZ,AirbrakesDeploy,Altitude,EndByte,GyroX,GyroY,GyroZ,State,Temperature,Timestamp,Velocity,Voltage
0.14,-0.49,-0.83,0,4.8496933,0,-4.1,-4.1,2.4,8,21,1306200,247,0
0.15,-0.48,-0.83,0,4.8496933,0,-3.7,-3.7,2.4,8,21,1306300,247,0
0.14,-0.49,-0.83,0,4.8496933,0,-4.2,-4.2,2.3,8,21,1306400,247,0
0.15,-0.48,-0.83,0,4.8496933,0,-3.9,-3.9,2.5,8,21,1306500,247,0
0.14,-0.49,-0.84,0,4.8496933,0,-4,-4,2.4,8,21,1306600,247,0
0.15,-0.48,-0.83,0,4.8496933,0,-3.8,-3.8,2.4,8,21,1306700,247,0
0.14,-0.49,-0.84,0,5.182846,0,-4.1,-4.1,2.4,8,21,1306800,247,0
0.15,-0.48,-0.83,0,4.8496933,0,-3.6,-3.6,2.4,8,21,1306900,247,0
0.14,-0.48,-0.83,0,4.8496933,0,-4.1,-4.1,2.3,8,21,1307000,247,0
0.15,-0.49,-0.84,0,4.516552,0,-3.4,-3.4,2.2,8,21,1307100,247,0
0.15,-0.49,-0.83,0,4.8496933,0,-4.3,-4.3,2.3,8,21,1307200,247,0
0.15,-0.48,-0.83,0,4.8496933,0,-3.7,-3.7,2.3,8,21,1307300,247,0
0.14,-0.49,-0.83,0,4.8496933,0,-4,-4,2.3,8,21,1307400,247,0
0.15,-0.48,-0.83,0,4.8496933,0,-4,-4,2.3,8,21,1307500,247,0
0.13,-0.49,-0.83,0,4.8496933,0,-4,-4,2.4,8,21,1307600,247,0
0.15,-0.48,-0.83,0,4.8496933,0,-3.9,-3.9,2.4,8,21,1307700,247,0
0.14,-0.49,-0.84,0,4.8496933,0,-3.8,-3.8,2.3,8,21,1307800,247,0
0.15,-0.47,-0.83,0,4.8496933,0,-4.1,-4.1,2.5,8,21,1307900,247,0
0.14,-0.49,-0.83,0,4.8496933,0,-3.7,-3.7,2.3,8,21,1308000,247,0
0.15,-0.48,-0.84,0,4.8496933,0,-4.1,-4.1,2.3,8,21,1308100,247,0
0.14,-0.49,-0.84,0,4.8496933,0,-3.7,-3.7,2.3,8,21,1308200,247,0
0.15,-0.48,-0.84,0,5.766139,0,-4.1,-4.1,2.4,8,21,1308300,247,0
0.14,-0.49,-0.83,0,4.8496933,0,-3.6,-3.6,2.4,8,21,1308400,247,0
0.15,-0.48,-0.83,0,4.8496933,0,-4.1,-4.1,2.3,8,21,1308500,247,0
0.14,-0.49,-0.84,0,4.8496933,0,-3.8,-3.8,2.4,8,21,1308600,247,0
0.15,-0.48,-0.83,0,4.516552,0,-4,-4,2.4,8,21,1308700,247,0
0.16,-0.48,-0.84,0,4.8496933,0,-3.8,-3.8,2.4,8,21,1308800,247,0
0.13,-0.49,-0.84,0,3.932825,0,-4.4,-4.4,2.3,8,21,1308900,248,0
0.15,-0.48,-0.84,0,3.932825,0,-3.5,-3.5,2.4,8,21,1309000,248,0
0.14,-0.48,-0.83,0,4.8496933,0,-4.3,-4.3,2.4,8,21,1309100,248,0
0.16,-0.48,-0.83,0,4.8496933,0,-3.5,-3.5,2.3,8,21,1309200,248,0
0.14,-0.49,-0.83,0,5.766139,0,-4.2,-4.2,2.2,8,21,1309300,248,0
0.16,-0.46,-0.83,0,4.516552,0,-3.8,-3.8,2.4,8,21,1309400,248,0
0.14,-0.5,-0.83,0,4.8496933,0,-3.8,-3.8,2.2,8,21,1309500,248,0
0.15,-0.47,-0.83,0,5.766139,0,-4,-4,2.4,8,21,1309600,248,0
0.15,-0.49,-0.84,0,3.5997124,0,-3.6,-3.6,2.3,8,21,1309700,248,0
0.15,-0.48,-0.83,0,5.766139,0,-4.3,-4.3,2.3,8,21,1309800,248,0
0.15,-0.48,-0.83,0,4.8496933,0,-3.7,-3.7,2.4,8,21,1309900,248,0
0.15,-0.49,-0.83,0,3.932825,0,-4.1,-4.1,2.4,8,21,1310000,248,0
0.15,-0.48,-0.84,0,3.932825,0,-4,-4,2.3,8,21,1310100,248,0
0.14,-0.49,-0.83,0,4.8496933,0,-3.6,-3.6,2.5,8,21,1310200,248,0
0.14,-0.48,-0.83,0,4.8496933,0,-4,-4,2.4,8,21,1310300,248,0
0.15,-0.48,-0.83,0,4.8496933,0,-3.8,-3.8,2.3,8,21,1310400,248,0
0.14,-0.49,-0.83,0,4.516552,0,-4.4,-4.4,2.4,8,21,1310500,248,0
0.14,-0.48,-0.83,0,4.8496933,0,-3.7,-3.7,2.3,8,21,1310600,248,0
0.14,-0.49,-0.83,0,4.8496933,0,-4,-4,2.2,8,21,1310700,248,0
0.15,-0.48,-0.84,0,3.932825,0,-3.8,-3.8,2.3,8,21,1310800,248,0
0.15,-0.49,-0.83,0,3.5997124,0,-4.1,-4.1,2.2,8,21,1310900,248,0
0.14,-0.47,-0.83,0,4.516552,0,-4.3,-4.3,2.4,8,21,1311000,248,0
0.14,-0.49,-0.83,0,4.8496933,0,-3.8,-3.8,2.2,8,21,1311100,248,0
0.14,-0.48,-0.84,0,4.516552,0,-3.7,-3.7,2.2,8,21,1311200,248,0
0.14,-0.49,-0.83,0,4.516552,0,-4.2,-4.2,2.2,8,21,1311300,248,0
0.14,-0.47,-0.84,0,4.8496933,0,-3.7,-3.7,2.4,8,21,1311400,248,0
0.15,-0.49,-0.83,0,4.516552,0,-4.1,-4.1,2.4,8,21,1311500,248,0
0.14,-0.47,-0.83,0,5.766139,0,-3.9,-3.9,2.4,8,21,1311600,248,0
0.14,-0.5,-0.83,0,4.516552,0,-4,-4,2.2,8,21,1311700,248,0
0.14,-0.47,-0.83,0,3.5997124,0,-4,-4,2.7,8,21,1311800,248,0
0.14,-0.5,-0.83,0,4.516552,0,-3.7,-3.7,2.5,8,21,1311900,248,0
0.15,-0.47,-0.83,0,5.432968,0,-4.1,-4.1,2.5,8,21,1312000,248,0
0.15,-0.5,-0.84,0,5.432968,0,-3.6,-3.6,2.4,8,21,1312100,249,0
0.16,-0.47,-0.83,0,3.932825,0,-4.1,-4.1,2.1,8,21,1312200,249,0
0.13,-0.49,-0.83,0,4.8496933,0,-3.6,-3.6,2.4,8,21,1312300,249,0
0.15,-0.48,-0.83,0,4.8496933,0,-4.2,-4.2,2.4,8,21,1312400,249,0
0.13,-0.49,-0.84,0,4.516552,0,-3.6,-3.6,2.4,8,21,1312500,249,0
0.15,-0.48,-0.84,0,4.516552,0,-4,-4,2.4,8,21,1312600,249,0
0.15,-0.49,-0.83,0,4.516552,0,-3.7,-3.7,2.4,8,21,1312700,249,0
0.14,-0.48,-0.83,0,4.516552,0,-4,-4,2.2,8,21,1312800,249,0
0.16,-0.48,-0.83,0,4.516552,0,-3.7,-3.7,2.4,8,21,1312900,249,0
0.13,-0.49,-0.83,0,3.5997124,0,-3.9,-3.9,2.2,8,21,1313000,249,0
0.16,-0.48,-0.83,0,5.432968,0,-3.8,-3.8,2.5,8,21,1313100,249,0
0.13,-0.48,-0.84,0,4.516552,0,-3.9,-3.9,2.3,8,21,1313200,249,0
0.16,-0.48,-0.83,0,4.516552,0,-3.8,-3.8,2.2,8,21,1313300,249,0
0.14,-0.49,-0.83,0,4.516552,0,-3.8,-3.8,2.2,8,21,1313400,249,0
0.14,-0.48,-0.83,0,5.432968,0,-3.9,-3.9,2.3,8,21,1313500,249,0
0.14,-0.49,-0.84,0,4.516552,0,-3.7,-3.7,2.3,8,21,1313600,249,0
0.14,-0.48,-0.83,0,4.516552,0,-3.8,-3.8,2.3,8,21,1313700,249,0
0.15,-0.49,-0.83,0,5.766139,0,-3.9,-3.9,2.4,8,21,1313800,249,0
0.14,-0.48,-0.84,0,4.516552,0,-4,-4,2.3,8,21,1313900,249,0
0.15,-0.49,-0.83,0,4.516552,0,-3.5,-3.5,2.3,8,21,1314000,249,0
0.15,-0.48,-0.83,0,4.516552,0,-4.2,-4.2,2.2,8,21,1314100,249,0
0.15,-0.49,-0.83,0,4.8496933,0,-3.5,-3.5,2.2,8,21,1314200,249,0
0.16,-0.48,-0.83,0,4.516552,0,-4.3,-4.3,2.4,8,21,1314300,249,0
0.13,-0.49,-0.84,0,4.516552,0,-3.7,-3.7,2.3,8,21,1314400,249,0
0.15,-0.48,-0.83,0,5.432968,0,-4.2,-4.2,2.2,8,21,1314500,249,0
0.14,-0.48,-0.83,0,4.516552,0,-3.8,-3.8,2.4,8,21,1314600,249,0
0.15,-0.49,-0.83,0,4.516552,0,-3.7,-3.7,2.2,8,21,1314700,249,0
0.15,-0.48,-0.83,0,3.5997124,0,-4.3,-4.3,2.2,8,21,1314800,249,0
0.15,-0.49,-0.83,0,4.516552,0,-3.5,-3.5,2.4,8,21,1314900,249,0
0.13,-0.49,-0.83,0,4.516552,0,-4.1,-4.1,2.3,8,21,1315000,249,0
0.16,-0.48,-0.83,0,4.516552,0,-3.5,-3.5,2.4,8,21,1315100,249,0
0.15,-0.48,-0.83,0,4.516552,0,-4.3,-4.3,2.3,8,21,1315200,250,0
0.14,-0.48,-0.83,0,4.516552,0,-3.8,-3.8,2.3,8,21,1315300,250,0
0.14,-0.49,-0.83,0,4.516552,0,-4,-4,2.4,8,21,1315400,250,0
0.15,-0.48,-0.83,0,5.432968,0,-3.8,-3.8,2.3,8,21,1315500,250,0
0.14,-0.49,-0.84,0,4.516552,0,-3.8,-3.8,2.4,8,21,1315600,250,0
0.15,-0.48,-0.83,0,5.432968,0,-3.8,-3.8,2.4,8,21,1315700,250,0
0.15,-0.49,-0.83,0,3.5997124,0,-3.8,-3.8,2.2,8,21,1315800,250,0
0.14,-0.48,-0.83,0,5.432968,0,-3.9,-3.9,2.2,8,21,1315900,250,0
0.14,-0.49,-0.83,0,5.432968,0,-4,-4,2.3,8,21,1316000,250,0
0.15,-0.48,-0.84,0,3.5997124,0,-3.9,-3.9,2.4,8,21,1316100,250,0
0.14,-0.48,-0.84,0,4.1829176,0,-3.9,-3.9,2.2,8,21,1316200,250,0
0.14,-0.49,-0.83,0,4.516552,0,-3.9,-3.9,2.4,8,21,1316300,250,0
0.15,-0.48,-0.83,0,4.516552,0,-4.1,-4.1,2.4,8,21,1316400,250,0
0.14,-0.49,-0.83,0,4.516552,0,-3.6,-3.6,2.4,8,21,1316500,250,0
0.15,-0.48,-0.84,0,5.432968,0,-4.1,-4.1,2.4,8,21,1316600,250,0
0.14,-0.49,-0.83,0,4.516552,0,-4,-4,2.4,8,21,1316700,250,0
0.14,-0.49,-0.83,0,5.432968,0,-3.9,-3.9,2.3,8,21,1316800,250,0
0.15,-0.48,-0.84,0,4.1829176,0,-3.8,-3.8,2.4,8,21,1316900,250,0
0.14,-0.49,-0.83,0,4.1829176,0,-3.9,-3.9,2.2,8,21,1317000,250,0
0.15,-0.48,-0.83,0,4.1829176,0,-4.2,-4.2,2.2,8,21,1317100,250,0
0.14,-0.49,-0.84,0,4.516552,0,-3.5,-3.5,2.3,8,21,1317200,250,0
0.15,-0.48,-0.84,0,5.432968,0,-4.2,-4.2,2.5,8,21,1317300,250,0
0.14,-0.48,-0.83,0,5.432968,0,-3.5,-3.5,2.3,8,21,1317400,250,0
0.15,-0.48,-0.83,0,4.1829176,0,-4.1,-4.1,2.4,8,21,1317500,250,0
0.13,-0.48,-0.83,0,4.516552,0,-3.7,-3.7,2.4,8,21,1317600,250,0
0.16,-0.49,-0.83,0,4.516552,0,-3.9,-3.9,2.2,8,21,1317700,250,0
0.13,-0.47,-0.84,0,5.0998077,0,-4,-4,2.4,8,21,1317800,250,0
0.15,-0.49,-0.83,0,5.0998077,0,-3.5,-3.5,2.3,8,21,1317900,250,0
0.14,-0.48,-0.83,0,4.516552,0,-4.1,-4.1,2.3,8,21,1318000,250,0
0.15,-0.49,-0.84,0,4.1829176,0,-3.7,-3.7,2.4,8,21,1318100,250,0
0.14,-0.49,-0.83,0,4.1829176,0,-4.5,-4.5,2.3,8,21,1318200,251,0
0.14,-0.48,-0.84,0,5.432968,0,-3.8,-3.8,2.4,8,21,1318300,251,0
0.15,-0.49,-0.83,0,4.516552,0,-3.8,-3.8,2.4,8,21,1318400,251,0
0.13,-0.48,-0.83,0,5.0998077,0,-3.8,-3.8,2.4,8,21,1318500,251,0
0.15,-0.49,-0.84,0,5.432968,0,-3.8,-3.8,2.3,8,21,1318600,251,0
0.14,-0.48,-0.83,0,5.0998077,0,-4,-4,2.3,8,21,1318700,251,0
0.16,-0.48,-0.84,0,5.432968,0,-3.8,-3.8,2.4,8,21,1318800,251,0
0.14,-0.48,-0.84,0,4.1829176,0,-4.3,-4.3,2.3,8,21,1318900,251,0
0.14,-0.49,-0.83,0,4.1829176,0,-3.7,-3.7,2.3,8,21,1319000,251,0
0.15,-0.49,-0.83,0,4.516552,0,-3.8,-3.8,2.3,8,21,1319100,251,0
0.13,-0.48,-0.83,0,5.0998077,0,-3.9,-3.9,2.5,8,21,1319200,251,0
0.15,-0.49,-0.83,0,4.1829176,0,-3.8,-3.8,2.3,8,21,1319300,251,0
0.13,-0.48,-0.83,0,4.1829176,0,-4,-4,2.4,8,21,1319400,251,0
0.15,-0.49,-0.84,0,4.1829176,0,-3.5,-3.5,2.2,8,21,1319500,251,0
0.14,-0.48,-0.83,0,5.0998077,0,-4.3,-4.3,2.3,8,21,1319600,251,0
0.15,-0.49,-0.83,0,5.0998077,0,-3.5,-3.5,2.3,8,21,1319700,251,0
0.14,-0.49,-0.83,0,5.432968,0,-4.2,-4.2,2.4,8,21,1319800,251,0
0.15,-0.47,-0.83,0,4.1829176,0,-3.7,-3.7,2.4,8,21,1319900,251,0
0.16,-0.48,-0.83,0,4.1829176,0,-4.6,-4.6,2.3,8,21,1320000,251,0
0.15,-0.47,-0.83,0,5.0998077,0,-3.5,-3.5,2.2,8,21,1320100,251,0
0.15,-0.5,-0.83,0,5.0998077,0,-4.1,-4.1,2.3,8,21,1320200,251,0
0.14,-0.47,-0.83,0,4.1829176,0,-4,-4,2.4,8,21,1320300,251,0
0.16,-0.48,-0.83,0,3.8497972,0,-3.8,-3.8,2.5,8,21,1320400,251,0
0.14,-0.48,-0.83,0,4.1829176,0,-4.3,-4.3,2.3,8,21,1320500,251,0
0.15,-0.48,-0.84,0,4.1829176,0,-3.9,-3.9,2.2,8,21,1320600,251,0
0.14,-0.49,-0.84,0,4.1829176,0,-4,-4,2.5,8,21,1320700,251,0
0.14,-0.48,-0.83,0,4.1829176,0,-3.6,-3.6,2.3,8,21,1320800,251,0
0.13,-0.48,-0.83,0,5.0998077,0,-4.1,-4.1,2.3,8,21,1320900,251,0
0.14,-0.49,-0.83,0,4.1829176,0,-3.6,-3.6,2.4,8,21,1321000,251,0
0.14,-0.48,-0.83,0,5.0998077,0,-3.9,-3.9,2.3,8,21,1321100,251,0
0.15,-0.48,-0.83,0,5.0998077,0,-3.7,-3.7,2.3,8,21,1321200,252,0
0.14,-0.48,-0.83,0,4.1829176,0,-4,-4,2.4,8,21,1321300,252,0
0.15,-0.48,-0.83,0,4.1829176,0,-3.5,-3.5,2.3,8,21,1321400,252,0
0.14,-0.48,-0.83,0,5.0998077,0,-4.3,-4.3,2.3,8,21,1321500,252,0
0.15,-0.48,-0.83,0,5.0998077,0,-3.8,-3.8,2.3,8,21,1321600,252,0
0.14,-0.49,-0.84,0,5.0998077,0,-4.1,-4.1,2.4,8,21,1321700,252,0
0.15,-0.48,-0.84,0,5.0998077,0,-3.7,-3.7,2.5,8,21,1321800,252,0
0.15,-0.49,-0.83,0,5.0998077,0,-3.9,-3.9,2.5,8,21,1321900,252,0
0.14,-0.48,-0.83,0,5.0998077,0,-4.1,-4.1,2.3,8,21,1322000,252,0
0.14,-0.48,-0.83,0,3.8497972,0,-3.6,-3.6,2.3,8,21,1322100,252,0
0.14,-0.48,-0.83,0,4.1829176,0,-4.1,-4.1,2.4,8,21,1322200,252,0
0.15,-0.48,-0.83,0,4.1829176,0,-3.6,-3.6,2.2,8,21,1322300,252,0
0.14,-0.48,-0.84,0,5.0998077,0,-4,-4,2.3,8,21,1322400,252,0
0.16,-0.47,-0.83,0,5.0998077,0,-3.7,-3.7,2.3,8,21,1322500,252,0
0.14,-0.49,-0.83,0,4.1829176,0,-4.1,-4.1,2.3,8,21,1322600,252,0
0.15,-0.48,-0.83,0,5.0998077,0,-4,-4,2.3,8,21,1322700,252,0
0.14,-0.49,-0.83,0,4.1829176,0,-3.7,-3.7,2.3,8,21,1322800,252,0
0.15,-0.48,-0.84,0,5.0998077,0,-4,-4,2.3,8,21,1322900,252,0
0.14,-0.48,-0.84,0,4.1829176,0,-3.7,-3.7,2.4,8,21,1323000,252,0
0.15,-0.48,-0.83,0,4.1829176,0,-4.1,-4.1,2.2,8,21,1323100,252,0
0.15,-0.48,-0.84,0,5.0998077,0,-3.8,-3.8,2.2,8,21,1323200,252,0
0.15,-0.49,-0.84,0,6.0162764,0,-4.2,-4.2,2.4,8,21,1323300,252,0
0.15,-0.48,-0.83,0,3.266611,0,-3.6,-3.6,2.4,8,21,1323400,252,0
0.15,-0.49,-0.83,0,5.0998077,0,-4,-4,2.4,8,21,1323500,252,0
0.15,-0.48,-0.83,0,5.0998077,0,-4,-4,2.3,8,21,1323600,252,0
0.14,-0.49,-0.83,0,5.0998077,0,-3.8,-3.8,2.5,8,21,1323700,252,0
0.14,-0.48,-0.83,0,4.1829176,0,-4.2,-4.2,2.2,8,21,1323800,252,0
0.15,-0.49,-0.84,0,5.0998077,0,-3.4,-3.4,2.3,8,21,1323900,252,0
0.15,-0.48,-0.83,0,4.1829176,0,-4.3,-4.3,2.4,8,21,1324000,252,0
0.14,-0.48,-0.83,0,3.8497972,0,-3.4,-3.4,2.4,8,21,1324100,253,0
0.16,-0.49,-0.83,0,4.1829176,0,-4.2,-4.2,2.4,8,21,1324200,253,0
0.13,-0.48,-0.83,0,3.8497972,0,-3.7,-3.7,2.4,8,21,1324300,253,0
0.15,-0.49,-0.83,0,4.7661552,0,-4,-4,2.2,8,21,1324400,253,0
0.14,-0.48,-0.83,0,4.1829176,0,-3.8,-3.8,2.3,8,21,1324500,253,0
0.15,-0.49,-0.83,0,4.1829176,0,-3.9,-3.9,2.4,8,21,1324600,253,0
0.14,-0.48,-0.83,0,5.0998077,0,-4,-4,2.3,8,21,1324700,253,0
0.15,-0.48,-0.83,0,4.1829176,0,-3.7,-3.7,2.4,8,21,1324800,253,0
0.14,-0.49,-0.83,0,3.8497972,0,-4.2,-4.2,2.3,8,21,1324900,253,0
0.14,-0.48,-0.83,0,4.7661552,0,-3.7,-3.7,2.3,8,21,1325000,253,0
0.15,-0.48,-0.83,0,3.8497972,0,-4.1,-4.1,2.4,8,21,1325100,253,0
0.14,-0.48,-0.84,0,4.1829176,0,-3.8,-3.8,2.4,8,21,1325200,253,0
0.15,-0.48,-0.83,0,4.7661552,0,-4,-4,2.3,8,21,1325300,253,0
0.14,-0.48,-0.83,0,4.7661552,0,-3.8,-3.8,2.4,8,21,1325400,253,0
0.15,-0.48,-0.83,0,4.7661552,0,-3.8,-3.8,2.4,8,21,1325500,253,0
0.14,-0.49,-0.83,0,4.7661552,0,-3.8,-3.8,2.5,8,21,1325600,253,0
0.15,-0.48,-0.83,0,4.7661552,0,-3.8,-3.8,2.4,8,21,1325700,253,0
0.15,-0.48,-0.84,0,4.7661552,0,-3.8,-3.8,2.3,8,21,1325800,253,0
0.14,-0.48,-0.84,0,4.7661552,0,-4.1,-4.1,2.3,8,21,1325900,253,0
0.14,-0.49,-0.83,0,4.7661552,0,-3.5,-3.5,2.3,8,21,1326000,253,0
0.15,-0.48,-0.84,0,4.7661552,0,-4,-4,2.3,8,21,1326100,253,0
0.15,-0.48,-0.83,0,4.7661552,0,-3.7,-3.7,2.5,8,21,1326200,253,0
0.14,-0.49,-0.83,0,4.7661552,0,-4,-4,2.4,8,21,1326300,253,0
0.15,-0.48,-0.83,0,3.8497972,0,-4.1,-4.1,2.4,8,21,1326400,253,0
0.14,-0.49,-0.83,0,4.7661552,0,-3.7,-3.7,2.3,8,21,1326500,253,0
0.15,-0.48,-0.83,0,4.7661552,0,-4.3,-4.3,2.4,8,21,1326600,253,0
0.15,-0.49,-0.83,0,4.7661552,0,-3.5,-3.5,2.3,8,21,1326700,253,0
0.14,-0.48,-0.84,0,3.8497972,0,-4.1,-4.1,2.4,8,21,1326800,253,0
0.15,-0.48,-0.83,0,3.8497972,0,-3.7,-3.7,2.2,8,21,1326900,253,0
0.14,-0.48,-0.83,0,4.7661552,0,-4.1,-4.1,2.4,8,21,1327000,254,0
0.15,-0.48,-0.83,0,4.7661552,0,-3.7,-3.7,2.4,8,21,1327100,254,0
0.14,-0.48,-0.84,0,3.5166883,0,-4,-4,2.2,8,21,1327200,254,0
0.15,-0.48,-0.83,0,4.7661552,0,-3.9,-3.9,2.4,8,21,1327300,254,0
0.14,-0.49,-0.83,0,4.7661552,0,-3.7,-3.7,2.3,8,21,1327400,254,0
0.15,-0.48,-0.83,0,4.7661552,0,-4.1,-4.1,2.3,8,21,1327500,254,0
0.15,-0.48,-0.83,0,4.7661552,0,-3.7,-3.7,2.3,8,21,1327600,254,0
0.14,-0.49,-0.83,0,5.3494253,0,-4,-4,2.3,8,21,1327700,254,0
0.14,-0.48,-0.83,0,4.7661552,0,-4.1,-4.1,2.4,8,21,1327800,254,0
0.15,-0.48,-0.83,0,4.7661552,0,-4.2,-4.2,2.4,8,21,1328000,254,0
0.15,-0.48,-0.83,0,4.7661552,0,-3.7,-3.7,2.2,8,21,1328100,254,0
0.14,-0.49,-0.83,0,4.7661552,0,-4.1,-4.1,2.4,8,21,1328200,254,0
0.15,-0.47,-0.83,0,4.7661552,0,-3.7,-3.7,2.5,8,21,1328300,254,0
0.14,-0.49,-0.83,0,4.7661552,0,-4,-4,2.4,8,21,1328400,254,0
0.15,-0.48,-0.83,0,4.7661552,0,-3.9,-3.9,2.3,8,21,1328500,254,0
0.14,-0.49,-0.84,0,4.433017,0,-4,-4,2.4,8,21,1328600,254,0
0.15,-0.48,-0.83,0,5.3494253,0,-3.8,-3.8,2.4,8,21,1328700,254,0
0.14,-0.49,-0.83,0,4.433017,0,-3.8,-3.8,2.4,8,21,1328800,254,0
0.15,-0.48,-0.83,0,4.433017,0,-3.8,-3.8,2.5,8,21,1328900,254,0
0.14,-0.49,-0.83,0,4.433017,0,-4,-4,2.4,8,21,1329000,254,0
0.15,-0.48,-0.83,0,4.7661552,0,-3.8,-3.8,2.2,8,21,1329100,254,0
0.14,-0.49,-0.83,0,4.433017,0,-3.9,-3.9,2.2,8,21,1329200,254,0
0.15,-0.48,-0.83,0,5.3494253,0,-3.9,-3.9,2.3,8,21,1329300,254,0
0.14,-0.49,-0.83,0,5.3494253,0,-3.9,-3.9,2.3,8,21,1329400,254,0
0.15,-0.48,-0.83,0,4.433017,0,-4,-4,2.2,8,21,1329500,254,0
0.14,-0.49,-0.83,0,4.7661552,0,-3.7,-3.7,2.4,8,21,1329600,254,0
0.15,-0.48,-0.84,0,4.433017,0,-4.1,-4.1,2.2,8,21,1329700,254,0
0.14,-0.49,-0.83,0,4.7661552,0,-3.6,-3.6,2.2,8,21,1329800,254,0
0.15,-0.48,-0.83,0,5.3494253,0,-4.2,-4.2,2.4,8,21,1329900,255,0
0.14,-0.49,-0.83,0,4.433017,0,-3.5,-3.5,2.4,8,21,1330000,255,0
0.15,-0.48,-0.83,0,5.3494253,0,-4.3,-4.3,2.4,8,21,1330100,255,0
0.14,-0.48,-0.83,0,5.3494253,0,-3.4,-3.4,2.4,8,21,1330200,255,0
0.14,-0.48,-0.83,0,5.3494253,0,-4.4,-4.4,2.2,8,21,1330300,255,0
0.15,-0.48,-0.83,0,4.433017,0,-3.4,-3.4,2.3,8,21,1330400,255,0
0.14,-0.49,-0.84,0,5.3494253,0,-4.3,-4.3,2.3,8,21,1330500,255,0
